"安装日期","生命周期","国家","应用","版本","买量渠道","注册用户","广告类型","变现渠道","曝光人数","曝光次数","广告收益","点击次数"
2026-08-04,"2",br,RM12,"1.0.6",facebook,,int,vungle,21,39,0.4191655020,19
2026-08-04,"1",br,RM12,"1.0.6",facebook,,int,vungle,47,102,0.4435626904,100
2026-08-04,"3",br,RM12,"1.0.6",facebook,,int,vungle,14,29,0.0918581104,24
2026-08-04,"6",br,RM12,"1.0.6",facebook,,int,vungle,11,26,0.0939088616,14
2026-08-04,"5",br,RM12,"1.0.6",facebook,,int,vungle,18,41,0.1902260110,27
2026-08-04,"6",br,RM12,"1.0.6",facebook,,nav,admob,41,82,1.0511402600,5
2026-08-04,"0",br,RM12,"1.0.6",facebook,,nav,admob,1121,2611,100.4327782256,1193
2026-08-04,"7",br,RM12,"1.0.6",facebook,,nav,admob,41,67,0.5840243903,8
2026-08-04,"1",br,RM12,"1.0.6",facebook,,nav,admob,182,689,8.6048838578,143
2026-08-04,"3",br,RM12,"1.0.6",facebook,,nav,admob,82,190,2.3060569949,34
2026-08-04,"0",br,RM12,"1.0.5",facebook,,nav,admob,26,54,2.3544209340,26
2026-08-04,"2",br,RM12,"1.0.6",facebook,,nav,admob,104,251,2.2370964550,45
2026-08-04,"4",br,RM12,"1.0.6",facebook,,nav,admob,61,108,1.5403350233,28
2026-08-04,"5",br,RM12,"1.0.6",facebook,,nav,admob,59,130,1.4678282129,32
2026-08-04,"3",br,RM12,"1.0.6",facebook,,nav,audience-network,58,102,2.0071627452,29
2026-08-04,"4",br,RM12,"1.0.6",facebook,,nav,audience-network,32,63,1.2635314774,21
2026-08-04,"2",br,RM12,"1.0.6",facebook,,nav,audience-network,54,86,1.6147870234,30
2026-08-04,"1",br,RM12,"1.0.6",facebook,,nav,audience-network,141,241,8.6446687798,126
2026-08-04,"6",br,RM12,"1.0.6",facebook,,nav,audience-network,26,50,0.5645266405,3
2026-08-04,"0",br,RM12,"1.0.6",facebook,,nav,audience-network,1249,2389,210.4396754690,1917
2026-08-04,"0",br,RM12,"1.0.5",facebook,,nav,audience-network,34,66,3.7205690653,75
2026-08-04,"7",br,RM12,"1.0.6",facebook,,nav,audience-network,21,34,0.4599180130,8
2026-08-04,"5",br,RM12,"1.0.6",facebook,,nav,audience-network,41,67,2.2880700727,19
2026-08-04,"0",br,RM12,"1.0.6",facebook,,open,admob,56,56,0.7909250100,20
2026-08-04,"0",br,RM12,"1.0.6",unknown,,open,admob,18,38,0.3020942450,4
2026-08-04,ALL,bs,RM12,"1.0.6",facebook,72,ALL,ALL,66,243,17.2999160382,89
2026-08-04,"0",bs,RM12,"1.0.6",facebook,,int,admob,34,50,1.3894279470,14
2026-08-04,"0",bs,RM12,"1.0.6",facebook,,int,audience-network,13,16,0.3733712686,6
2026-08-04,"0",bs,RM12,"1.0.6",facebook,,nav,admob,36,63,4.1971467320,24
2026-08-04,"0",bs,RM12,"1.0.6",facebook,,nav,audience-network,39,78,10.0637806913,22
2026-08-04,ALL,bw,RM12,"1.0.6",facebook,152,ALL,ALL,134,483,9.6797109706,262
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,int,admob,77,118,2.5243854820,58
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,int,audience-network,23,26,0.2198805578,15
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,int,mintegral,19,23,0.0809845006,9
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,nav,admob,94,192,5.0994541770,112
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,nav,audience-network,40,63,1.0066383764,33
2026-08-04,"0",bw,RM12,"1.0.6",facebook,,open,admob,35,35,0.3591465390,22
2026-08-04,ALL,by,RM12,"1.0.6",facebook,42,ALL,ALL,40,320,5.0861151667,79
2026-08-04,"0",by,RM12,"1.0.6",facebook,,int,admob,23,67,0.7447858940,9
2026-08-04,"0",by,RM12,"1.0.6",facebook,,nav,admob,23,46,0.9481638259,11
2026-08-04,"0",by,RM12,"1.0.6",facebook,,nav,audience-network,28,49,2.1291659909,16
2026-08-04,ALL,bz,RM12,"1.0.6",facebook,30,ALL,ALL,28,103,1.6789289131,67
2026-08-04,"0",bz,RM12,"1.0.6",facebook,,nav,admob,13,16,0.4084608570,10
2026-08-04,"0",bz,RM12,"1.0.6",facebook,,nav,audience-network,21,48,0.9048256289,43
2026-08-04,ALL,ca,RM12,"1.0.6",facebook,95,ALL,ALL,74,233,5.9188496913,142
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,int,admob,30,56,1.4443403580,28
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,int,audience-network,11,12,0.1821357268,6
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,int,mintegral,16,23,1.0024063701,18
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,nav,admob,34,61,1.3126749820,42
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,nav,audience-network,18,20,0.4634425609,15
2026-08-04,"0",ca,RM12,"1.0.6",facebook,,open,admob,16,25,0.9424314750,8
2026-08-04,ALL,cd,RM12,"1.0.6",facebook,149,ALL,ALL,133,464,7.6820393632,307
2026-08-04,"0",cd,RM12,"1.0.6",facebook,,int,admob,62,99,1.3714627440,40
2026-08-04,"0",cd,RM12,"1.0.6",facebook,,int,audience-network,25,30,0.4103243971,12
2026-08-04,"0",cd,RM12,"1.0.6",facebook,,nav,admob,84,160,3.5723338099,118
2026-08-04,"0",cd,RM12,"1.0.6",facebook,,nav,audience-network,64,91,1.6187824787,83
2026-08-04,"0",cd,RM12,"1.0.6",facebook,,open,admob,34,34,0.2519160130,30
2026-08-04,ALL,cg,RM12,"1.0.6",facebook,16,ALL,ALL,16,51,1.2371355073,29
2026-08-04,"0",cg,RM12,"1.0.6",facebook,,nav,admob,11,15,0.6807406510,9
2026-08-04,"0",cg,RM12,"1.0.6",facebook,,nav,audience-network,10,13,0.3911400595,10
2026-08-04,ALL,ch,RM12,"1.0.6",facebook,14,ALL,ALL,10,76,1.3348268708,44
2026-08-04,ALL,ci,RM12,"1.0.5",facebook,14,ALL,ALL,9,29,0.5102957085,20
2026-08-04,ALL,ci,RM12,"1.0.6",facebook,267,ALL,ALL,239,809,15.1707387560,586
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,int,admob,91,125,1.6685577040,40
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,int,audience-network,68,86,1.1250498667,48
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,int,mintegral,17,17,0.0363763032,18
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,nav,admob,140,237,4.8896169200,147
2026-08-04,"1",ci,RM12,"1.0.6",facebook,,nav,admob,18,23,0.4559860550,19
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,nav,audience-network,138,219,5.5711533726,259
2026-08-04,"1",ci,RM12,"1.0.6",facebook,,nav,audience-network,13,20,0.4426720465,19
2026-08-04,"0",ci,RM12,"1.0.6",facebook,,open,admob,22,22,0.1180726760,10
2026-08-04,ALL,cl,RM12,"1.0.5",facebook,25,ALL,ALL,17,57,1.8245882951,34
2026-08-04,ALL,cl,RM12,"1.0.6",facebook,695,ALL,ALL,594,2604,95.7732287027,1266
2026-08-04,ALL,cl,RM12,"1.0.6",Google Organic Search,13,ALL,ALL,0,0,0.0000000000,0
2026-08-04,ALL,cl,RM12,"1.0.6",unknown,17,ALL,ALL,16,31,0.9440148306,10
2026-08-04,"1",cl,RM12,"1.0.6",facebook,,int,admob,34,74,0.8303562250,28
2026-08-04,"4",cl,RM12,"1.0.6",facebook,,int,admob,14,26,0.2567853820,5
2026-08-04,"3",cl,RM12,"1.0.6",facebook,,int,admob,12,19,0.2486195040,2
2026-08-04,"2",cl,RM12,"1.0.6",facebook,,int,admob,14,20,0.3804285860,3
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,int,admob,256,479,12.7068232784,187
2026-08-04,"1",cl,RM12,"1.0.6",facebook,,int,audience-network,15,19,0.3489885692,6
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,int,audience-network,104,143,4.3474937976,66
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,int,mintegral,30,34,0.7485624605,13
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,int,pangle,44,77,0.7886237000,59
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,int,vungle,33,47,0.4306449159,26
2026-08-04,"0",cl,RM12,"1.0.5",facebook,,nav,admob,10,22,0.8357083770,14
2026-08-04,"1",cl,RM12,"1.0.6",facebook,,nav,admob,35,63,1.0679474322,15
2026-08-04,"4",cl,RM12,"1.0.6",facebook,,nav,admob,13,21,0.2588585630,6
2026-08-04,"5",cl,RM12,"1.0.6",facebook,,nav,admob,10,13,0.4256688740,0
2026-08-04,"2",cl,RM12,"1.0.6",facebook,,nav,admob,19,25,0.4821300540,7
2026-08-04,"6",cl,RM12,"1.0.6",facebook,,nav,admob,11,11,0.2137379113,1
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,nav,admob,392,674,34.4387491635,307
2026-08-04,"1",cl,RM12,"1.0.6",facebook,,nav,audience-network,36,51,0.9168902129,17
2026-08-04,"2",cl,RM12,"1.0.6",facebook,,nav,audience-network,17,19,0.4017047900,6
2026-08-04,"0",cl,RM12,"1.0.6",facebook,,nav,audience-network,341,582,33.6430194943,415
2026-08-04,ALL,cm,RM12,"1.0.5",facebook,12,ALL,ALL,8,16,0.3635303333,7
2026-08-04,ALL,cm,RM12,"1.0.6",facebook,193,ALL,ALL,160,588,10.2421249612,449
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,int,admob,67,106,1.7003078140,50
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,int,audience-network,46,65,0.6525364943,32
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,int,mintegral,18,21,0.0942271847,17
2026-08-04,"1",cm,RM12,"1.0.6",facebook,,nav,admob,11,12,0.3542167590,9
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,nav,admob,79,153,3.2077675110,109
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,nav,audience-network,88,146,3.2777140532,170
2026-08-04,"0",cm,RM12,"1.0.6",facebook,,open,admob,16,16,0.0730718560,9
2026-08-04,ALL,co,RM12,"1.0.6",unknown,36,ALL,ALL,27,50,0.9349711520,8
2026-08-04,ALL,co,RM12,"1.0.6",facebook,1806,ALL,ALL,1534,11700,196.1001194755,5061
2026-08-04,ALL,co,RM12,"1.0.6",Google Organic Search,35,ALL,ALL,0,0,0.0000000000,0
2026-08-04,ALL,co,RM12,"1.0.5",unknown,27,ALL,ALL,9,31,1.1129210361,15
2026-08-04,ALL,co,RM12,"1.0.5",facebook,142,ALL,ALL,94,459,8.2968444444,218
2026-08-04,"0",co,RM12,"1.0.6",facebook,,int,admob,686,1696,18.3861090264,590
2026-08-04,"3",co,RM12,"1.0.6",facebook,,int,admob,60,176,0.8870533560,40
2026-08-04,"0",co,RM12,"1.0.5",facebook,,int,admob,33,145,0.7202444990,55
2026-08-04,"5",co,RM12,"1.0.6",facebook,,int,admob,29,139,0.3234155590,23
2026-08-04,"1",co,RM12,"1.0.6",facebook,,int,admob,144,496,2.2203306188,124
2026-08-04,"2",co,RM12,"1.0.6",facebook,,int,admob,81,255,0.8186512460,55
2026-08-04,"7",co,RM12,"1.0.6",facebook,,int,admob,26,76,0.2412731867,9
2026-08-04,"4",co,RM12,"1.0.6",facebook,,int,admob,41,113,0.6587219760,28
2026-08-04,"6",co,RM12,"1.0.6",facebook,,int,admob,39,115,0.3156663050,32
2026-08-04,"5",co,RM12,"1.0.6",facebook,,int,audience-network,19,44,0.1473628197,14
2026-08-04,"2",co,RM12,"1.0.6",facebook,,int,audience-network,43,91,0.3851718139,61
2026-08-04,"6",co,RM12,"1.0.6",facebook,,int,audience-network,26,82,0.3242249675,45
2026-08-04,"4",co,RM12,"1.0.6",facebook,,int,audience-network,27,50,0.3087403457,15
2026-08-04,"1",co,RM12,"1.0.6",facebook,,int,audience-network,80,169,1.4782017858,74
2026-08-04,"0",co,RM12,"1.0.6",facebook,,int,audience-network,445,813,12.0516992840,366
2026-08-04,"7",co,RM12,"1.0.6",facebook,,int,audience-network,14,46,0.1552345050,2
2026-08-04,"3",co,RM12,"1.0.6",facebook,,int,audience-network,33,76,0.3625509690,39
2026-08-04,"0",co,RM12,"1.0.5",facebook,,int,audience-network,18,26,0.1620127799,6
2026-08-04,"1",co,RM12,"1.0.6",facebook,,int,mintegral,22,32,0.0473811728,12
2026-08-04,"0",co,RM12,"1.0.6",facebook,,int,mintegral,87,129,0.2310543244,81
2026-08-04,"5",co,RM12,"1.0.6",facebook,,int,mintegral,12,14,0.0160853788,6
2026-08-04,"2",co,RM12,"1.0.6",facebook,,int,mintegral,10,13,0.0303663906,1
2026-08-04,"1",co,RM12,"1.0.6",facebook,,int,pangle,44,115,0.3264744420,78
2026-08-04,"0",co,RM12,"1.0.6",facebook,,int,pangle,104,283,1.4317273600,180
2026-08-04,"3",co,RM12,"1.0.6",facebook,,int,pangle,28,89,0.1487942300,41
2026-08-04,"5",co,RM12,"1.0.6",facebook,,int,pangle,14,52,0.1366045000,34
2026-08-04,"6",co,RM12,"1.0.6",facebook,,int,pangle,18,50,0.1139750400,30
2026-08-04,"4",co,RM12,"1.0.6",facebook,,int,pangle,25,55,0.1060594840,22
2026-08-04,"2",co,RM12,"1.0.6",facebook,,int,pangle,40,95,0.1811750700,38
2026-08-04,"3",co,RM12,"1.0.6",facebook,,int,vungle,16,26,0.0439084119,22
2026-08-04,"2",co,RM12,"1.0.6",facebook,,int,vungle,15,23,0.0324296677,20
2026-08-04,"1",co,RM12,"1.0.6",facebook,,int,vungle,18,25,0.0576042098,14
2026-08-04,"0",co,RM12,"1.0.6",facebook,,int,vungle,68,109,0.3694557089,75
2026-08-04,"5",co,RM12,"1.0.6",facebook,,nav,admob,35,104,0.5365989190,18
2026-08-04,"6",co,RM12,"1.0.6",facebook,,nav,admob,41,90,0.4298304414,17
2026-08-04,"2",co,RM12,"1.0.6",facebook,,nav,admob,97,267,1.3656544803,46
2026-08-04,"1",co,RM12,"1.0.6",facebook,,nav,admob,168,433,4.1867686353,108
2026-08-04,"0",co,RM12,"1.0.5",facebook,,nav,admob,54,125,3.1381735535,40
2026-08-04,"3",co,RM12,"1.0.6",facebook,,nav,admob,61,149,0.8297006240,12
2026-08-04,"0",co,RM12,"1.0.6",facebook,,nav,admob,872,1872,54.6003064591,880
2026-08-04,"4",co,RM12,"1.0.6",facebook,,nav,admob,50,121,0.8159621566,36
2026-08-04,"7",co,RM12,"1.0.6",facebook,,nav,admob,28,63,0.2159486371,12
2026-08-04,"1",co,RM12,"1.0.6",facebook,,nav,audience-network,152,292,3.7126108573,141
2026-08-04,"5",co,RM12,"1.0.6",facebook,,nav,audience-network,30,60,0.2447740208,14
2026-08-04,"0",co,RM12,"1.0.5",facebook,,nav,audience-network,52,106,3.7452304696,94
2026-08-04,"2",co,RM12,"1.0.6",facebook,,nav,audience-network,62,106,1.2773817026,19
2026-08-04,"4",co,RM12,"1.0.6",facebook,,nav,audience-network,29,43,0.3640531507,17
2026-08-04,"7",co,RM12,"1.0.6",facebook,,nav,audience-network,22,53,0.2195639792,7
2026-08-04,"0",co,RM12,"1.0.6",facebook,,nav,audience-network,1004,2100,82.8761599019,1360
2026-08-04,"6",co,RM12,"1.0.6",facebook,,nav,audience-network,33,71,0.4850117217,40
2026-08-04,"3",co,RM12,"1.0.6",facebook,,nav,audience-network,53,97,0.5407440938,42
2026-08-04,"0",co,RM12,"1.0.6",facebook,,open,admob,115,118,0.7644268220,59
2026-08-04,"0",co,RM12,"1.0.6",unknown,,open,admob,13,25,0.0894530650,2
2026-08-04,ALL,cr,RM12,"1.0.6",facebook,307,ALL,ALL,261,1415,38.5142990269,698
2026-08-04,ALL,cr,RM12,"1.0.5",facebook,21,ALL,ALL,15,62,1.2225789215,30
2026-08-04,"1",cr,RM12,"1.0.6",facebook,,int,admob,24,78,0.4036931910,12
2026-08-04,"0",cr,RM12,"1.0.6",facebook,,int,admob,102,264,3.2697599710,70
2026-08-04,"0",cr,RM12,"1.0.6",facebook,,int,audience-network,50,81,1.1915753387,22
2026-08-04,"1",cr,RM12,"1.0.6",facebook,,int,audience-network,14,27,0.1828261708,4
2026-08-04,"0",cr,RM12,"1.0.6",facebook,,int,vungle,14,22,0.1159032963,6
2026-08-04,"1",cr,RM12,"1.0.6",facebook,,nav,admob,22,37,0.7566322839,12
2026-08-04,"0",cr,RM12,"1.0.5",facebook,,nav,admob,10,17,0.5438028030,6
2026-08-04,"0",cr,RM12,"1.0.6",facebook,,nav,admob,155,277,11.8089914274,153
2026-08-04,"0",cr,RM12,"1.0.6",facebook,,nav,audience-network,170,328,17.9533021484,260
2026-08-04,"1",cr,RM12,"1.0.6",facebook,,nav,audience-network,28,59,1.1067361905,28
2026-08-04,ALL,cv,RM12,"1.0.6",facebook,15,ALL,ALL,12,56,0.6368353886,29
2026-08-04,ALL,cw,RM12,"1.0.6",facebook,14,ALL,ALL,14,40,3.3922660789,18
2026-08-04,"0",cw,RM12,"1.0.6",facebook,,nav,audience-network,11,17,1.9034820893,8
2026-08-04,ALL,cz,RM12,"1.0.6",facebook,51,ALL,ALL,49,325,19.1185420600,154
2026-08-04,"0",cz,RM12,"1.0.6",facebook,,int,admob,19,48,0.7925725550,12
2026-08-04,"0",cz,RM12,"1.0.6",facebook,,int,audience-network,19,42,2.3704292540,19
2026-08-04,"0",cz,RM12,"1.0.6",facebook,,nav,admob,19,40,1.7588717988,15
2026-08-04,"0",cz,RM12,"1.0.6",facebook,,nav,audience-network,37,99,10.8237255582,72
2026-08-04,ALL,de,RM12,"1.0.6",facebook,78,ALL,ALL,49,157,3.3523514317,92
2026-08-04,"0",de,RM12,"1.0.6",facebook,,int,admob,15,27,0.9235835710,16
2026-08-04,"0",de,RM12,"1.0.6",facebook,,nav,admob,23,39,1.4669595281,25
2026-08-04,ALL,dk,RM12,"1.0.6",facebook,28,ALL,ALL,23,177,13.2768741492,53
2026-08-04,"0",dk,RM12,"1.0.6",facebook,,nav,admob,12,24,2.0144634130,7
2026-08-04,"0",dk,RM12,"1.0.6",facebook,,nav,audience-network,14,33,5.4192730263,11
2026-08-04,ALL,do,RM12,"1.0.6",Google Organic Search,12,ALL,ALL,0,0,0.0000000000,0
2026-08-04,ALL,do,RM12,"1.0.5",facebook,17,ALL,ALL,12,132,1.0683902159,49
2026-08-04,ALL,do,RM12,"1.0.6",facebook,393,ALL,ALL,341,4359,37.9551943841,1564
2026-08-04,"0",do,RM12,"1.0.6",facebook,,int,admob,167,578,4.5383834306,179
2026-08-04,"2",do,RM12,"1.0.6",facebook,,int,admob,31,191,0.3521072160,33
2026-08-04,"7",do,RM12,"1.0.6",facebook,,int,admob,14,52,0.0629149000,12
2026-08-04,"4",do,RM12,"1.0.6",facebook,,int,admob,18,111,0.1256667130,19
2026-08-04,"3",do,RM12,"1.0.6",facebook,,int,admob,22,114,0.2618983490,28
2026-08-04,"1",do,RM12,"1.0.6",facebook,,int,admob,44,146,0.5298400040,41
2026-08-04,"5",do,RM12,"1.0.6",facebook,,int,admob,19,127,0.1598109050,35
2026-08-04,"1",do,RM12,"1.0.6",facebook,,int,audience-network,24,70,0.2612216814,31
2026-08-04,"0",do,RM12,"1.0.6",facebook,,int,audience-network,106,231,1.9012931582,91
2026-08-04,"2",do,RM12,"1.0.6",facebook,,int,audience-network,11,23,0.0464834337,6
2026-08-04,"5",do,RM12,"1.0.6",facebook,,int,audience-network,10,17,0.0167207953,1
2026-08-04,"1",do,RM12,"1.0.6",facebook,,int,fyber,18,28,0.1495000000,23
2026-08-04,"0",do,RM12,"1.0.6",facebook,,int,fyber,22,41,0.2455000000,41
2026-08-04,"0",do,RM12,"1.0.6",facebook,,int,mintegral,31,57,0.0725818107,28
2026-08-04,"1",do,RM12,"1.0.6",facebook,,int,mintegral,11,15,0.0814781391,5
2026-08-04,"0",do,RM12,"1.0.6",facebook,,int,vungle,57,89,0.6603862460,56
2026-08-04,"1",do,RM12,"1.0.6",facebook,,int,vungle,15,20,0.0482014830,13
2026-08-04,"2",do,RM12,"1.0.6",facebook,,nav,admob,34,257,0.4568788858,13
2026-08-04,"5",do,RM12,"1.0.6",facebook,,nav,admob,19,51,0.1293586210,13
2026-08-04,"0",do,RM12,"1.0.6",facebook,,nav,admob,195,616,10.8669435633,230
2026-08-04,"3",do,RM12,"1.0.6",facebook,,nav,admob,25,118,0.2907647276,6
2026-08-04,"4",do,RM12,"1.0.6",facebook,,nav,admob,17,68,0.1599419860,9
2026-08-04,"1",do,RM12,"1.0.6",facebook,,nav,admob,55,151,0.9300882660,52
2026-08-04,"4",do,RM12,"1.0.6",facebook,,nav,audience-network,10,24,0.0549477664,2
2026-08-04,"7",do,RM12,"1.0.6",facebook,,nav,audience-network,10,35,0.0312790795,5
2026-08-04,"1",do,RM12,"1.0.6",facebook,,nav,audience-network,39,74,0.5374834449,29
2026-08-04,"2",do,RM12,"1.0.6",facebook,,nav,audience-network,14,18,0.0921309107,3
2026-08-04,"3",do,RM12,"1.0.6",facebook,,nav,audience-network,12,47,0.0551665112,5
2026-08-04,"0",do,RM12,"1.0.6",facebook,,nav,audience-network,214,459,13.9891750122,320
2026-08-04,"5",do,RM12,"1.0.6",facebook,,nav,audience-network,12,38,0.0502924729,4
2026-08-04,"0",do,RM12,"1.0.6",facebook,,open,admob,15,15,0.1515023240,4
2026-08-04,ALL,dz,RM12,"1.0.6",unknown,12,ALL,ALL,7,14,0.0468292230,8
2026-08-04,ALL,dz,RM12,"1.0.6",Google Organic Search,17,ALL,ALL,0,0,0.0000000000,0
2026-08-04,ALL,dz,RM12,"1.0.5",facebook,21,ALL,ALL,7,42,0.0371170751,6
2026-08-04,ALL,dz,RM12,"1.0.6",facebook,353,ALL,ALL,292,2799,10.4121974943,1185
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,int,admob,170,525,1.3113765670,106
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,int,admob,33,125,0.1082824170,11
2026-08-04,"2",dz,RM12,"1.0.6",facebook,,int,admob,13,46,0.0373525610,7
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,int,audience-network,13,34,0.0379554324,9
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,int,audience-network,116,283,0.9145035083,129
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,int,mintegral,51,73,0.0369518148,51
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,int,pangle,11,29,0.0212665000,19
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,int,pangle,18,33,0.0295336900,19
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,int,vungle,41,66,0.1066865533,59
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,int,vungle,13,19,0.0160739110,27
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,nav,admob,203,608,3.2625922126,257
2026-08-04,"4",dz,RM12,"1.0.6",facebook,,nav,admob,13,19,0.0251120280,6
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,nav,admob,37,104,0.1810998163,62
2026-08-04,"5",dz,RM12,"1.0.6",facebook,,nav,admob,12,19,0.0433409160,3
2026-08-04,"2",dz,RM12,"1.0.6",facebook,,nav,admob,21,54,0.1319598510,31
2026-08-04,"1",dz,RM12,"1.0.6",facebook,,nav,audience-network,27,44,0.0466042842,8
2026-08-04,"2",dz,RM12,"1.0.6",facebook,,nav,audience-network,13,18,0.0322943921,7
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,nav,audience-network,185,386,3.7558263626,263
2026-08-04,"0",dz,RM12,"1.0.6",facebook,,open,admob,12,12,0.0227037310,1
2026-08-04,ALL,ec,RM12,"1.0.5",facebook,25,ALL,ALL,17,81,1.4877728086,49
2026-08-04,ALL,ec,RM12,"1.0.6",facebook,421,ALL,ALL,356,2620,32.8615431843,1221
2026-08-04,ALL,ec,RM12,"1.0.6",unknown,14,ALL,ALL,9,21,0.1241580774,10
2026-08-04,"0",ec,RM12,"1.0.6",facebook,,int,admob,123,362,2.1096566160,83
2026-08-04,"2",ec,RM12,"1.0.6",facebook,,int,admob,14,34,0.0782734080,4
2026-08-04,"4",ec,RM12,"1.0.6",facebook,,int,admob,11,16,0.0368551829,9
2026-08-04,"3",ec,RM12,"1.0.6",facebook,,int,admob,13,17,0.0668069210,4
2026-08-04,"1",ec,RM12,"1.0.6",facebook,,int,admob,26,86,0.2308831670,19
2026-08-04,"0",ec,RM12,"1.0.6",facebook,,int,audience-network,101,199,1.4369871439,69
2026-08-04,"1",ec,RM12,"1.0.6",facebook,,int,audience-network,10,31,0.0693739703,24
