"日期","国家","应用","渠道","版本","注册用户","广告场景","曝光人数","曝光次数","广告收益","点击次数"
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,insback,25,36,0.2813503696,7
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,inscon,27,127,0.5492915794,36
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,insdown,30,345,1.2139906412,86
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,inshg,15,26,0.1368923817,8
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,insnewgd,35,37,0.5356400129,18
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,insplayn,12,73,0.2766128757,15
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,inssec,29,63,0.4837592195,34
2026-05-26,mx,RM08,Google Ads ACI,"1.2.4",68,inssp,12,24,0.0816348697,11
2026-05-26,mx,RM08,facebook,"1.2.4",1296,ALL,1048,5565,223.8897915492,2491
2026-05-26,mx,RM08,facebook,"1.2.4",1296,ccopen,753,897,63.9852690824,721
2026-05-26,mx,RM08,facebook,"1.2.4",1296,hhopen,613,1484,70.0900323104,616
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insabb,197,218,10.3720576407,110
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insatt,15,15,0.7185913496,6
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insback,177,198,5.4483341543,45
2026-05-26,mx,RM08,facebook,"1.2.4",1296,inscon,167,351,6.8269084116,89
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insdown,226,1065,15.9722264184,357
2026-05-26,mx,RM08,facebook,"1.2.4",1296,inshg,23,31,0.5644884665,5
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insnewgd,358,364,22.2032039812,240
2026-05-26,mx,RM08,facebook,"1.2.4",1296,inspa,19,19,0.8343700214,12
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insplayn,203,668,19.8472825294,210
2026-05-26,mx,RM08,facebook,"1.2.4",1296,insrrr,15,15,0.6291973879,10
2026-05-26,mx,RM08,facebook,"1.2.4",1296,inssec,140,176,5.5172041532,59
2026-05-26,mx,RM08,facebook,"1.2.4",1296,inssp,45,53,0.7361678186,11
2026-05-26,mx,RM08,unknown,"1.2.4",268,ALL,233,334,16.9286438210,42
2026-05-26,mx,RM08,unknown,"1.2.4",268,ccopen,214,224,15.0178577296,12
2026-05-26,mx,RM08,unknown,"1.2.4",268,hhopen,32,59,0.9823506866,12
2026-05-26,mx,RM08,unknown,"1.2.4",268,insnewgd,11,11,0.5897470271,2
2026-05-26,my,RM08,facebook,"1.2.4",58,ALL,47,198,6.5449090734,128
2026-05-26,my,RM08,facebook,"1.2.4",58,ccopen,32,41,1.6243051751,37
2026-05-26,my,RM08,facebook,"1.2.4",58,hhopen,30,70,2.1034720731,43
2026-05-26,my,RM08,facebook,"1.2.4",58,insabb,10,10,0.1916970543,3
2026-05-26,my,RM08,facebook,"1.2.4",58,inscon,10,10,0.2051066869,2
2026-05-26,my,RM08,facebook,"1.2.4",58,insdown,11,12,0.3045354442,11
2026-05-26,my,RM08,facebook,"1.2.4",58,insnewgd,22,23,0.9682092514,17
2026-05-26,mz,RM06B,facebook,"1.3.4",105,ALL,91,334,3.3828500000,212
2026-05-26,mz,RM06B,facebook,"1.3.4",105,bkcp,28,29,0.2485000000,10
2026-05-26,mz,RM06B,facebook,"1.3.4",105,cl_open,57,64,1.0262000000,65
2026-05-26,mz,RM06B,facebook,"1.3.4",105,ho_open,53,91,0.9940000000,56
2026-05-26,mz,RM06B,facebook,"1.3.4",105,ngdcp,33,33,0.3346000000,24
2026-05-26,mz,RM06B,facebook,"1.3.4",105,searcp,23,24,0.1584000000,16
2026-05-26,mz,RM06B,facebook,"1.3.4",105,splcp,35,37,0.3035500000,16
2026-05-26,mz,RM06B,facebook,"1.3.4",105,xzcp,13,24,0.1294000000,9
2026-05-26,ng,RM06B,Google Ads ACI,"1.3.4",62,ALL,31,228,1.9770000000,163
2026-05-26,ng,RM06B,Google Ads ACI,"1.3.4",62,cl_open,18,20,0.5274000000,11
2026-05-26,ng,RM06B,Google Ads ACI,"1.3.4",62,ho_open,20,63,0.6262500000,59
2026-05-26,ng,RM06B,Google Ads ACI,"1.3.4",62,ngdcp,13,13,0.2031500000,7
2026-05-26,ng,RM06B,Google Ads ACI,"1.3.4",62,splcp,17,43,0.1542500000,24
2026-05-26,ng,RM06B,facebook,"1.3.4",701,ALL,574,3063,43.7211000000,1687
2026-05-26,ng,RM06B,facebook,"1.3.4",701,albcp,106,114,1.6907500000,53
2026-05-26,ng,RM06B,facebook,"1.3.4",701,bkcp,114,127,1.4780500000,51
2026-05-26,ng,RM06B,facebook,"1.3.4",701,cl_open,299,343,10.7923500000,300
2026-05-26,ng,RM06B,facebook,"1.3.4",701,cscp,20,25,0.1953000000,16
2026-05-26,ng,RM06B,facebook,"1.3.4",701,ho_open,361,883,12.0516000000,425
2026-05-26,ng,RM06B,facebook,"1.3.4",701,ngdcp,227,230,5.5899000000,189
2026-05-26,ng,RM06B,facebook,"1.3.4",701,offlcp,14,15,0.1107500000,5
2026-05-26,ng,RM06B,facebook,"1.3.4",701,searcp,100,116,1.3450000000,67
2026-05-26,ng,RM06B,facebook,"1.3.4",701,skpcp,71,113,1.1956000000,68
2026-05-26,ng,RM06B,facebook,"1.3.4",701,splcp,243,421,4.6915500000,213
2026-05-26,ng,RM06B,facebook,"1.3.4",701,xzcp,146,660,4.3418000000,290
2026-05-26,ng,RM08,facebook,"1.2.4",80,ALL,65,386,6.1574406423,223
2026-05-26,ng,RM08,facebook,"1.2.4",80,ccopen,44,58,2.3905378670,35
2026-05-26,ng,RM08,facebook,"1.2.4",80,hhopen,31,78,1.6516243073,34
2026-05-26,ng,RM08,facebook,"1.2.4",80,insback,12,14,0.0482044283,17
2026-05-26,ng,RM08,facebook,"1.2.4",80,inscon,18,46,0.2782746028,30
2026-05-26,ng,RM08,facebook,"1.2.4",80,insdown,16,89,0.6754463100,55
2026-05-26,ng,RM08,facebook,"1.2.4",80,insnewgd,28,28,0.5311775589,15
2026-05-26,ng,RM08,facebook,"1.2.4",80,insplayn,11,27,0.2771923601,11
2026-05-26,ni,RM06B,facebook,"1.3.4",391,ALL,318,1909,15.1516500000,935
2026-05-26,ni,RM06B,facebook,"1.3.4",391,albcp,40,46,0.2847500000,11
2026-05-26,ni,RM06B,facebook,"1.3.4",391,bkcp,55,63,0.2138000000,18
2026-05-26,ni,RM06B,facebook,"1.3.4",391,cl_open,239,269,5.5625500000,250
2026-05-26,ni,RM06B,facebook,"1.3.4",391,cscp,20,26,0.0259000000,5
2026-05-26,ni,RM06B,facebook,"1.3.4",391,ho_open,195,557,4.4108000000,235
2026-05-26,ni,RM06B,facebook,"1.3.4",391,ngdcp,163,168,1.3259500000,118
2026-05-26,ni,RM06B,facebook,"1.3.4",391,offlcp,15,17,0.0326500000,7
2026-05-26,ni,RM06B,facebook,"1.3.4",391,searcp,77,106,0.4384000000,51
2026-05-26,ni,RM06B,facebook,"1.3.4",391,skpcp,44,140,0.2570000000,59
2026-05-26,ni,RM06B,facebook,"1.3.4",391,splcp,157,244,1.6857000000,90
2026-05-26,ni,RM06B,facebook,"1.3.4",391,xzcp,82,254,0.7721000000,82
2026-05-26,pa,RM06B,facebook,"1.3.4",114,ALL,99,748,12.8733500000,322
2026-05-26,pa,RM06B,facebook,"1.3.4",114,albcp,21,22,0.4072000000,12
2026-05-26,pa,RM06B,facebook,"1.3.4",114,bkcp,28,36,0.3174000000,10
2026-05-26,pa,RM06B,facebook,"1.3.4",114,cl_open,71,84,4.6379000000,86
2026-05-26,pa,RM06B,facebook,"1.3.4",114,ho_open,65,195,2.7260000000,72
2026-05-26,pa,RM06B,facebook,"1.3.4",114,ngdcp,52,53,1.2480500000,33
2026-05-26,pa,RM06B,facebook,"1.3.4",114,searcp,34,60,0.5736000000,30
2026-05-26,pa,RM06B,facebook,"1.3.4",114,skpcp,11,33,0.0793500000,4
2026-05-26,pa,RM06B,facebook,"1.3.4",114,splcp,54,128,1.9387500000,46
2026-05-26,pa,RM06B,facebook,"1.3.4",114,xzcp,24,114,0.7635500000,22
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,ALL,94,817,15.5549000000,332
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,bkcp,34,41,0.3553500000,10
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,cl_open,70,82,5.7467000000,40
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,ho_open,64,226,3.9873500000,98
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,ngdcp,53,55,1.7930000000,28
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,offlcp,12,14,0.0429000000,3
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,searcp,51,71,0.9405500000,30
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,skpcp,12,22,0.1769000000,13
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,splcp,57,129,1.5999500000,55
2026-05-26,pe,RM06B,Google Ads ACI,"1.3.4",158,xzcp,37,155,0.8247000000,51
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,ALL,151,1153,32.1805500000,470
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,albcp,23,32,0.4185000000,5
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,bkcp,41,55,0.2984000000,17
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,cl_open,125,151,16.1270500000,111
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,ho_open,90,263,5.3360000000,101
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,ngdcp,93,95,2.9477500000,46
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,offlcp,12,16,0.0354000000,2
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,searcp,44,66,1.3956000000,27
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,skpcp,19,132,0.7095000000,29
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,splcp,90,156,3.0925500000,58
2026-05-26,pe,RM06B,TIKTOK,"1.3.4",163,xzcp,41,167,1.7228000000,70
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,ALL,1485,9187,340.8284000000,4278
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,albcp,173,189,4.5291500000,66
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,bkcp,280,333,5.1606000000,84
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,cl_open,1097,1308,133.0852000000,1113
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,cscp,84,117,1.2224500000,43
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,ho_open,935,2633,79.9387500000,1153
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,lkcp,14,15,0.0393500000,2
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,ngdcp,738,753,35.0983500000,466
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,offlcp,55,69,1.1202500000,16
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,rkgcp,17,17,0.5145000000,8
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,searcp,410,547,16.7881000000,237
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,secp,45,47,1.3209500000,14
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,skpcp,157,484,5.7137000000,136
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,splcp,778,1373,38.7058000000,454
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,stccp,33,34,0.9956000000,14
2026-05-26,pe,RM06B,facebook,"1.3.4",1712,xzcp,337,1259,16.5844500000,465
2026-05-26,pe,RM06B,unknown,"1.3.4",144,ALL,128,150,15.8297000000,6
2026-05-26,pe,RM06B,unknown,"1.3.4",144,cl_open,122,125,14.7093500000,5
2026-05-26,pe,RM08,facebook,"1.2.4",307,ALL,261,1242,45.1520286909,701
2026-05-26,pe,RM08,facebook,"1.2.4",307,ccopen,187,211,15.2330267744,243
2026-05-26,pe,RM08,facebook,"1.2.4",307,hhopen,156,392,12.0584937954,162
2026-05-26,pe,RM08,facebook,"1.2.4",307,insabb,27,27,0.7320168654,16
2026-05-26,pe,RM08,facebook,"1.2.4",307,insback,40,40,0.7196014569,12
2026-05-26,pe,RM08,facebook,"1.2.4",307,inscon,53,92,1.3415118878,32
2026-05-26,pe,RM08,facebook,"1.2.4",307,insdown,57,132,3.7623759639,45
2026-05-26,pe,RM08,facebook,"1.2.4",307,insnewgd,117,120,5.4634673251,90
2026-05-26,pe,RM08,facebook,"1.2.4",307,insplayn,64,133,2.5316706312,49
2026-05-26,pe,RM08,facebook,"1.2.4",307,inssec,57,61,2.4515395473,28
2026-05-26,pe,RM08,facebook,"1.2.4",307,inssp,11,11,0.1075248307,6
2026-05-26,pe,RM08,unknown,"1.2.4",56,ALL,50,55,3.3224190587,3
2026-05-26,pe,RM08,unknown,"1.2.4",56,ccopen,44,44,3.0107723336,2
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,ALL,137,1180,6.1090500000,647
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,albcp,17,20,0.2049000000,16
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,bkcp,41,61,0.1507500000,25
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,cl_open,91,120,1.9760000000,96
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,cscp,13,19,0.0425500000,15
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,ho_open,76,230,1.4455500000,137
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,ngdcp,58,63,0.5758000000,32
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,offlcp,15,17,0.0179500000,13
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,searcp,52,95,0.2869500000,50
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,splcp,67,154,0.4788500000,77
2026-05-26,ph,RM06B,Google Ads ACI,"1.3.4",160,xzcp,56,375,0.8542000000,175
2026-05-26,ph,RM06B,facebook,"1.3.4",60,ALL,46,138,2.9821000000,67
2026-05-26,ph,RM06B,facebook,"1.3.4",60,cl_open,33,37,0.9837500000,22
2026-05-26,ph,RM06B,facebook,"1.3.4",60,ho_open,31,55,1.4610000000,28
2026-05-26,ph,RM06B,facebook,"1.3.4",60,ngdcp,12,12,0.1553000000,7
2026-05-26,ph,RM06B,facebook,"1.3.4",60,splcp,11,11,0.1471500000,0
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,ALL,61,687,2.3169698359,264
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,ccopen,44,55,0.4474940862,24
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,hhopen,36,76,0.3681972960,32
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,insback,26,29,0.0952048612,7
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,inscon,33,76,0.1570641359,16
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,insdown,37,296,0.5632705363,117
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,inshg,12,14,0.0228821044,4
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,insnewgd,33,37,0.3336735564,18
2026-05-26,ph,RM08,Google Ads ACI,"1.2.4",74,inssec,41,64,0.1919943473,20
2026-05-26,ph,RM08,facebook,"1.2.4",1211,ALL,1029,6636,76.6096954294,3211
2026-05-26,ph,RM08,facebook,"1.2.4",1211,ccopen,640,784,19.0750775177,629
2026-05-26,ph,RM08,facebook,"1.2.4",1211,hhopen,601,1394,20.8030730106,706
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insabb,148,160,2.4402386756,69
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insatt,34,36,0.7448945822,26
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insback,226,262,2.3272209703,92
2026-05-26,ph,RM08,facebook,"1.2.4",1211,inscon,283,535,3.6668496244,187
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insdown,406,2200,10.8598438089,822
2026-05-26,ph,RM08,facebook,"1.2.4",1211,inshg,65,72,0.4242761941,31
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insnewgd,441,450,9.3925769056,307
2026-05-26,ph,RM08,facebook,"1.2.4",1211,inspa,11,11,0.2589900619,7
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insplayn,115,225,2.9033290052,96
2026-05-26,ph,RM08,facebook,"1.2.4",1211,insred,10,10,0.0449839463,2
2026-05-26,ph,RM08,facebook,"1.2.4",1211,inssec,260,366,2.7286026471,153
2026-05-26,ph,RM08,facebook,"1.2.4",1211,inssp,89,114,0.7366866069,79
2026-05-26,ph,RM08,unknown,"1.2.4",197,ALL,169,275,4.8635460979,62
2026-05-26,ph,RM08,unknown,"1.2.4",197,ccopen,142,145,3.6799756912,13
2026-05-26,ph,RM08,unknown,"1.2.4",197,hhopen,43,91,0.9124724599,34
2026-05-26,ph,RM08,unknown,"1.2.4",197,insback,10,10,0.1600557988,5
2026-05-26,pr,RM06B,facebook,"1.3.4",132,ALL,109,392,22.8872500000,221
2026-05-26,pr,RM06B,facebook,"1.3.4",132,albcp,12,13,0.2314000000,3
2026-05-26,pr,RM06B,facebook,"1.3.4",132,cl_open,92,100,10.6839000000,97
2026-05-26,pr,RM06B,facebook,"1.3.4",132,ho_open,70,130,6.6783000000,56
2026-05-26,pr,RM06B,facebook,"1.3.4",132,ngdcp,37,38,2.0970000000,22
2026-05-26,pr,RM06B,facebook,"1.3.4",132,searcp,14,15,0.5377500000,4
2026-05-26,pr,RM06B,facebook,"1.3.4",132,splcp,31,46,2.0412500000,16
2026-05-26,pr,RM06B,facebook,"1.3.4",132,xzcp,11,27,0.3184500000,10
2026-05-26,pt,RM06B,facebook,"1.3.4",148,ALL,109,496,28.0520000000,230
2026-05-26,pt,RM06B,facebook,"1.3.4",148,albcp,11,14,0.5617000000,5
2026-05-26,pt,RM06B,facebook,"1.3.4",148,bkcp,12,13,0.6327500000,2
2026-05-26,pt,RM06B,facebook,"1.3.4",148,cl_open,73,83,9.0977500000,58
2026-05-26,pt,RM06B,facebook,"1.3.4",148,ho_open,71,184,9.1396500000,81
2026-05-26,pt,RM06B,facebook,"1.3.4",148,ngdcp,32,32,1.8625000000,18
2026-05-26,pt,RM06B,facebook,"1.3.4",148,searcp,17,18,1.3470000000,12
2026-05-26,pt,RM06B,facebook,"1.3.4",148,skpcp,13,57,1.1898500000,10
2026-05-26,pt,RM06B,facebook,"1.3.4",148,splcp,41,51,1.9327500000,25
2026-05-26,pt,RM06B,facebook,"1.3.4",148,xzcp,19,28,1.6845500000,14
2026-05-26,py,RM06B,facebook,"1.3.4",286,ALL,247,1359,21.4475500000,651
2026-05-26,py,RM06B,facebook,"1.3.4",286,albcp,31,33,0.3569500000,15
2026-05-26,py,RM06B,facebook,"1.3.4",286,bkcp,48,51,0.2444000000,10
2026-05-26,py,RM06B,facebook,"1.3.4",286,cl_open,191,225,8.2660500000,191
2026-05-26,py,RM06B,facebook,"1.3.4",286,cscp,13,16,0.1166000000,3
2026-05-26,py,RM06B,facebook,"1.3.4",286,ho_open,147,402,5.4576500000,179
2026-05-26,py,RM06B,facebook,"1.3.4",286,ngdcp,112,117,2.2706500000,84
2026-05-26,py,RM06B,facebook,"1.3.4",286,searcp,56,65,1.0106000000,29
2026-05-26,py,RM06B,facebook,"1.3.4",286,skpcp,33,70,0.5239500000,37
2026-05-26,py,RM06B,facebook,"1.3.4",286,splcp,116,193,2.1737500000,43
2026-05-26,py,RM06B,facebook,"1.3.4",286,xzcp,45,163,0.8450500000,53
2026-05-26,sl,RM06B,facebook,"1.3.4",92,ALL,77,258,2.5287500000,163
2026-05-26,sl,RM06B,facebook,"1.3.4",92,albcp,11,12,0.0911500000,8
2026-05-26,sl,RM06B,facebook,"1.3.4",92,bkcp,15,16,0.1014000000,8
2026-05-26,sl,RM06B,facebook,"1.3.4",92,cl_open,36,36,0.6150000000,36
2026-05-26,sl,RM06B,facebook,"1.3.4",92,ho_open,40,93,0.8630000000,48
2026-05-26,sl,RM06B,facebook,"1.3.4",92,ngdcp,25,25,0.1721500000,17
2026-05-26,sl,RM06B,facebook,"1.3.4",92,splcp,28,29,0.2509000000,19
2026-05-26,sl,RM06B,facebook,"1.3.4",92,xzcp,17,24,0.2033000000,15
2026-05-26,sv,RM06B,facebook,"1.3.4",499,ALL,448,3015,40.6662500000,1428
2026-05-26,sv,RM06B,facebook,"1.3.4",499,albcp,77,89,1.1047000000,36
2026-05-26,sv,RM06B,facebook,"1.3.4",499,bkcp,90,106,0.3444000000,32
2026-05-26,sv,RM06B,facebook,"1.3.4",499,cl_open,329,364,13.3615000000,342
2026-05-26,sv,RM06B,facebook,"1.3.4",499,cscp,30,32,0.3269000000,16
2026-05-26,sv,RM06B,facebook,"1.3.4",499,ho_open,293,875,12.9302000000,414
2026-05-26,sv,RM06B,facebook,"1.3.4",499,ngdcp,243,249,4.2539500000,169
2026-05-26,sv,RM06B,facebook,"1.3.4",499,offlcp,18,20,0.0496000000,5
2026-05-26,sv,RM06B,facebook,"1.3.4",499,searcp,114,196,1.9648500000,60
2026-05-26,sv,RM06B,facebook,"1.3.4",499,secp,20,20,0.2614000000,13
2026-05-26,sv,RM06B,facebook,"1.3.4",499,skpcp,82,222,0.7282500000,82
2026-05-26,sv,RM06B,facebook,"1.3.4",499,splcp,252,388,4.0037000000,149
2026-05-26,sv,RM06B,facebook,"1.3.4",499,xzcp,96,435,1.2652500000,101
2026-05-26,sv,RM06B,unknown,"1.3.4",53,ALL,49,49,1.8584500000,0
2026-05-26,sv,RM06B,unknown,"1.3.4",53,cl_open,48,48,1.8499000000,0
2026-05-26,tz,RM06B,facebook,"1.3.4",129,ALL,97,872,5.7505500000,404
2026-05-26,tz,RM06B,facebook,"1.3.4",129,albcp,31,35,0.1767000000,17
2026-05-26,tz,RM06B,facebook,"1.3.4",129,bkcp,30,32,0.1873000000,19
2026-05-26,tz,RM06B,facebook,"1.3.4",129,cl_open,43,47,1.0544500000,40
